"Name","Pos","Team","Week","Date","Opp","Home","Result","Score","Played","Started","Receptions","RecYds","RecLong","RecTDs","RushAtt","RushYds","RushLong","RushTDs","FumLost"
"Trent Taylor","WR","SF",15,"12/17","TEN",1,"W","25-23",1,0,4,40,"17",0,0,0,"0",0,0
"Trent Taylor","WR","SF",16,"12/24","JAX",1,"W","44-33",1,1,3,19,"8",1,0,0,"0",0,0
"Trent Taylor","WR","SF",17,"12/31","LA",0,"W","34-13",1,0,2,29,"15",0,0,0,"0",0,0
"Deonte Thompson","WR","BUF",1,"09/10","ATL",1,"L","17-23",1,1,1,15,"15",0,0,0,"0",0,0
"Deonte Thompson","WR","BUF",2,"09/17","TB",0,"L","7-29",1,0,4,57,"20",1,0,0,"0",0,0
"Deonte Thompson","WR","BUF",3,"09/24","PIT",1,"W","23-17",1,1,1,9,"9",0,0,0,"0",0,0
"Deonte Thompson","WR","BUF",4,"09/28","GB",0,"L","14-35",1,0,5,44,"15",0,0,0,"0",0,0
"Deonte Thompson","WR","BUF",5,"10/09","MIN",1,"L","17-20",1,1,0,0,"0",0,0,0,"0",0,0
"Deonte Thompson","WR","BUF",7,"10/22","TB",1,"W","30-27",1,0,4,107,"44",0,1,0,"0",0,0
"Deonte Thompson","WR","BUF",8,"10/29","OAK",1,"W","34-14",1,0,1,5,"5",0,0,0,"0",0,0
"Deonte Thompson","WR","BUF",9,"11/02","NYJ",0,"L","21-34",1,0,7,81,"26T",1,0,0,"0",0,0
"Deonte Thompson","WR","BUF",10,"11/12","NO",1,"L","10-47",1,1,1,10,"10",0,1,-5,"-5",0,0
"Deonte Thompson","WR","BUF",11,"11/19","LAC",0,"L","24-54",1,0,3,36,"19",0,0,0,"0",0,0
"Deonte Thompson","WR","BUF",12,"11/26","KC",0,"W","16-10",1,1,1,6,"6",0,0,0,"0",0,0
"Deonte Thompson","WR","BUF",13,"12/03","NE",1,"L","3-23",1,1,2,21,"12",0,0,0,"0",0,0
"Deonte Thompson","WR","BUF",14,"12/10","IND",1,"W","13-7",1,1,1,34,"34",0,0,0,"0",0,0
"Deonte Thompson","WR","BUF",15,"12/17","MIA",1,"W","24-16",1,1,1,16,"16",0,0,0,"0",0,0
"Deonte Thompson","WR","BUF",16,"12/24","NE",0,"L","16-37",1,1,4,91,"46",0,0,0,"0",0,0
"Deonte Thompson","WR","BUF",17,"12/31","MIA",0,"W","22-16",1,1,2,23,"13",0,0,0,"0",0,0
"Will Fuller","WR","HOU",4,"10/01","TEN",1,"W","57-14",1,1,4,35,"16T",2,1,4,"4",0,0
"Will Fuller","WR","HOU",5,"10/08","KC",1,"L","34-42",1,1,2,57,"48T",2,1,5,"5",0,0
"Will Fuller","WR","HOU",6,"10/15","CLE",1,"W","33-17",1,1,2,62,"39T",1,0,0,"0",0,0
"Will Fuller","WR","HOU",8,"10/29","SEA",0,"L","38-41",1,1,5,125,"59T",2,0,0,"0",0,0
"Will Fuller","WR","HOU",9,"11/05","IND",1,"L","14-20",1,1,2,32,"29",0,0,0,"0",0,0
"Will Fuller","WR","HOU",10,"11/12","LA",0,"L","7-33",1,1,2,15,"9",0,0,0,"0",0,0
"Will Fuller","WR","HOU",14,"12/10","SF",1,"L","16-26",1,1,3,26,"14",0,0,0,"0",0,0
"Will Fuller","WR","HOU",15,"12/17","JAX",0,"L","7-45",1,1,5,44,"15",0,0,0,"0",0,0
"Will Fuller","WR","HOU",16,"12/25","PIT",1,"L","6-34",1,1,1,10,"10",0,0,0,"0",0,0
"Will Fuller","WR","HOU",17,"12/31","IND",0,"L","13-22",1,1,2,17,"13",0,0,0,"0",0,0
"Roger Lewis","WR","NYG",1,"09/10","DAL",0,"L","3-19",1,0,4,54,"22",0,0,0,"0",0,0
"Roger Lewis","WR","NYG",2,"09/18","DET",1,"L","10-24",1,1,2,13,"8",0,0,0,"0",0,0
"Roger Lewis","WR","NYG",3,"09/24","PHI",0,"L","24-27",1,0,1,6,"6",0,0,0,"0",0,0
"Roger Lewis","WR","NYG",4,"10/01","TB",0,"L","23-25",1,0,0,0,"0",0,0,0,"0",0,0
"Roger Lewis","WR","NYG",5,"10/08","LAC",1,"L","22-27",1,0,1,29,"29T",1,0,0,"0",0,0
"Roger Lewis","WR","NYG",6,"10/15","DEN",0,"W","23-10",1,1,1,15,"15",0,0,0,"0",0,0
"Roger Lewis","WR","NYG",7,"10/22","SEA",1,"L","7-24",1,0,1,12,"12",0,0,0,"0",0,0
"Roger Lewis","WR","NYG",9,"11/05","LA",1,"L","17-51",1,1,1,4,"4",0,0,0,"0",0,0
"Roger Lewis","WR","NYG",10,"11/12","SF",0,"L","21-31",1,0,3,33,"14T",1,0,0,"0",0,0
"Roger Lewis","WR","NYG",11,"11/19","KC",1,"W","12-9",1,1,3,55,"34",0,0,0,"0",0,0
"Roger Lewis","WR","NYG",12,"11/23","WAS",0,"L","10-20",1,1,3,26,"19",0,0,0,"0",0,0
"Roger Lewis","WR","NYG",13,"12/03","OAK",0,"L","17-24",1,1,1,9,"9",0,0,0,"0",0,0
"Roger Lewis","WR","NYG",14,"12/10","DAL",1,"L","10-30",1,1,7,46,"16",0,0,0,"0",0,0
"Roger Lewis","WR","NYG",15,"12/17","PHI",1,"L","29-34",1,1,4,74,"25",0,0,0,"0",0,0
"Roger Lewis","WR","NYG",16,"12/24","ARI",0,"L","0-23",1,0,4,40,"21",0,0,0,"0",0,0
"Tyler Kroft","TE","CIN",1,"09/10","BAL",1,"L","0-20",1,1,1,5,"5",0,0,0,"0",0,0
"Tyler Kroft","TE","CIN",2,"09/14","HOU",1,"L","9-13",1,1,0,0,"0",0,0,0,"0",0,0
"Tyler Kroft","TE","CIN",3,"09/24","GB",0,"L","24-27",1,1,3,28,"14",0,0,0,"0",0,0
"Tyler Kroft","TE","CIN",4,"10/01","CLE",0,"W","31-7",1,1,6,68,"21",2,0,0,"0",0,0
"Tyler Kroft","TE","CIN",5,"10/08","BUF",1,"W","20-16",1,1,4,38,"15",0,0,0,"0",0,0
"Tyler Kroft","TE","CIN",7,"10/22","PIT",0,"L","14-29",1,1,4,23,"10",1,0,0,"0",0,0
"Tyler Kroft","TE","CIN",8,"10/29","IND",1,"W","24-23",1,1,5,46,"19",0,0,0,"0",0,0
"Tyler Kroft","TE","CIN",9,"11/05","JAX",0,"L","7-23",1,1,2,79,"59",0,0,0,"0",0,0
"Tyler Kroft","TE","CIN",10,"11/12","TEN",0,"L","20-24",1,1,1,4,"4",0,0,0,"0",0,0
"Tyler Kroft","TE","CIN",11,"11/19","DEN",0,"W","20-17",1,1,2,12,"11",1,0,0,"0",0,0
"Tyler Kroft","TE","CIN",12,"11/26","CLE",1,"W","30-16",1,1,3,14,"8",1,0,0,"0",0,0
"Tyler Kroft","TE","CIN",13,"12/04","PIT",1,"L","20-23",1,1,2,30,"19",0,0,0,"0",0,0
"Tyler Kroft","TE","CIN",14,"12/10","CHI",1,"L","7-33",1,1,0,0,"0",0,0,0,"0",0,0
"Tyler Kroft","TE","CIN",15,"12/17","MIN",0,"L","7-34",1,1,2,1,"6",0,0,0,"0",0,0
"Tyler Kroft","TE","CIN",16,"12/24","DET",1,"W","26-17",1,1,1,3,"3",0,0,0,"0",0,0
"Tyler Kroft","TE","CIN",17,"12/31","BAL",0,"W","31-27",1,1,6,53,"20",2,0,0,"0",0,0
"T.J. Jones","WR","DET",1,"09/10","ARI",1,"W","35-23",1,0,2,32,"16",0,0,0,"0",0,0
"T.J. Jones","WR","DET",2,"09/18","NYG",0,"W","24-10",1,0,0,0,"0",0,0,0,"0",0,0
"T.J. Jones","WR","DET",3,"09/24","ATL",1,"L","26-30",1,0,3,63,"29",0,0,0,"0",0,0
"T.J. Jones","WR","DET",4,"10/01","MIN",0,"W","14-7",1,0,3,33,"16",0,0,0,"0",0,0
"T.J. Jones","WR","DET",5,"10/08","CAR",1,"L","24-27",1,0,2,12,"8",0,0,0,"0",0,0
"T.J. Jones","WR","DET",6,"10/15","NO",0,"L","38-52",1,1,3,33,"24",0,0,0,"0",0,0
"T.J. Jones","WR","DET",8,"10/29","PIT",1,"L","15-20",1,1,4,88,"34",0,0,0,"0",0,0
"T.J. Jones","WR","DET",9,"11/06","GB",0,"W","30-17",1,1,2,29,"17",0,0,0,"0",0,0
"T.J. Jones","WR","DET",10,"11/12","CLE",1,"W","38-24",1,1,1,2,"2",0,0,0,"0",0,0
"T.J. Jones","WR","DET",11,"11/19","CHI",0,"W","27-24",1,1,4,55,"17",0,0,0,"0",0,0
"T.J. Jones","WR","DET",12,"11/23","MIN",1,"L","23-30",1,1,0,0,"0",0,0,0,"0",0,0
"T.J. Jones","WR","DET",13,"12/03","BAL",0,"L","20-44",1,0,0,0,"0",0,0,0,"0",0,0
"T.J. Jones","WR","DET",14,"12/10","TB",0,"W","24-21",1,0,3,26,"11",0,0,0,"0",0,0
"T.J. Jones","WR","DET",15,"12/16","CHI",1,"W","20-10",1,0,3,26,"12",1,0,0,"0",0,0
"Seth DeValve","TE","CLE",1,"09/10","PIT",1,"L","18-21",1,1,4,42,"21",0,0,0,"0",0,0
"Seth DeValve","TE","CLE",2,"09/17","BAL",0,"L","10-24",1,0,2,61,"49",0,0,0,"0",0,0
"Seth DeValve","TE","CLE",3,"09/24","IND",0,"L","28-31",1,0,2,29,"20",0,0,0,"0",0,0
"Seth DeValve","TE","CLE",4,"10/01","CIN",1,"L","7-31",1,0,1,2,"2",0,0,0,"0",0,0
"Seth DeValve","TE","CLE",5,"10/08","NYJ",1,"L","14-17",1,1,3,24,"17",0,0,0,"0",0,0
"Seth DeValve","TE","CLE",6,"10/15","HOU",0,"L","17-33",1,0,2,9,"6",1,0,0,"0",0,0
"Seth DeValve","TE","CLE",7,"10/22","TEN",1,"L","9-12",1,0,2,27,"17",0,0,0,"0",0,0
"Seth DeValve","TE","CLE",8,"10/29","MIN",1,"L","16-33",1,0,1,0,"0",0,0,0,"0",0,0
"Seth DeValve","TE","CLE",10,"11/12","DET",0,"L","24-38",1,0,4,70,"35",0,0,0,"0",0,1
"Seth DeValve","TE","CLE",11,"11/19","JAX",1,"L","7-19",1,0,1,5,"5",0,0,0,"0",0,0
"Seth DeValve","TE","CLE",12,"11/26","CIN",0,"L","16-30",1,1,2,33,"24",0,0,0,"0",0,0
"Seth DeValve","TE","CLE",13,"12/03","LAC",0,"L","10-19",1,1,2,33,"25",0,0,0,"0",0,0
"Seth DeValve","TE","CLE",14,"12/10","GB",1,"L","21-27",1,0,2,16,"11",0,0,0,"0",0,0
"Seth DeValve","TE","CLE",15,"12/17","BAL",1,"L","10-27",1,0,2,32,"23",0,0,0,"0",0,0
"Seth DeValve","TE","CLE",16,"12/24","CHI",0,"L","3-20",1,0,3,12,"5",0,0,0,"0",0,0
"Seth DeValve","TE","CLE",17,"12/31","PIT",0,"L","24-28",1,0,0,0,"0",0,0,0,"0",0,0
"Donte Moncrief","WR","IND",1,"09/10","LA",0,"L","9-46",1,1,1,50,"50",0,0,0,"0",0,0
"Donte Moncrief","WR","IND",2,"09/17","ARI",1,"L","13-16",1,1,2,18,"15",0,0,0,"0",0,0
"Donte Moncrief","WR","IND",3,"09/24","CLE",1,"W","31-28",1,0,2,44,"34",0,0,0,"0",0,0
"Donte Moncrief","WR","IND",4,"10/01","SEA",0,"L","18-46",1,0,3,30,"18T",1,0,0,"0",0,0
"Donte Moncrief","WR","IND",5,"10/08","SF",1,"W","26-23",1,1,3,32,"15",0,0,0,"0",0,0
"Donte Moncrief","WR","IND",6,"10/16","TEN",0,"L","22-36",1,1,5,67,"23",0,0,0,"0",0,0
"Donte Moncrief","WR","IND",7,"10/22","JAX",1,"L","0-27",1,1,2,30,"22",0,0,0,"0",0,0
"Donte Moncrief","WR","IND",8,"10/29","CIN",0,"L","23-24",1,0,0,0,"0",0,0,0,"0",0,0
"Donte Moncrief","WR","IND",9,"11/05","HOU",0,"W","20-14",1,0,1,7,"7",0,0,0,"0",0,0
"Donte Moncrief","WR","IND",10,"11/12","PIT",1,"L","17-20",1,1,1,60,"60T",1,0,0,"0",0,0
"Donte Moncrief","WR","IND",12,"11/26","TEN",1,"L","16-20",1,1,1,16,"16",0,0,0,"0",0,0
"Donte Moncrief","WR","IND",13,"12/03","JAX",0,"L","10-30",1,1,5,37,"9",0,0,0,"0",0,0
"Julius Thomas","TE","MIA",2,"09/17","LAC",0,"W","19-17",1,1,3,26,"11",0,0,0,"0",0,0
"Julius Thomas","TE","MIA",3,"09/24","NYJ",0,"L","6-20",1,1,3,16,"7",0,0,0,"0",0,0
"Julius Thomas","TE","MIA",4,"10/01","NO",1,"L","0-20",1,1,2,29,"23",0,0,0,"0",0,0
"Julius Thomas","TE","MIA",5,"10/08","TEN",1,"W","16-10",1,0,1,15,"15",0,0,0,"0",0,0
"Julius Thomas","TE","MIA",6,"10/15","ATL",0,"W","20-17",1,1,3,22,"12",0,0,0,"0",0,0
"Julius Thomas","TE","MIA",7,"10/22","NYJ",1,"W","31-28",1,1,3,58,"25",0,0,0,"0",0,0
"Julius Thomas","TE","MIA",8,"10/26","BAL",0,"L","0-40",1,1,2,2,"3",0,0,0,"0",0,0
"Julius Thomas","TE","MIA",9,"11/05","OAK",1,"L","24-27",1,1,6,84,"27",1,0,0,"0",0,0
"Julius Thomas","TE","MIA",10,"11/13","CAR",0,"L","21-45",1,1,2,8,"6",1,0,0,"0",0,0
"Julius Thomas","TE","MIA",11,"11/19","TB",1,"L","20-30",1,1,4,30,"11",0,0,0,"0",0,0
"Julius Thomas","TE","MIA",12,"11/26","NE",0,"L","17-35",1,0,5,52,"17",0,0,0,"0",0,0
"Julius Thomas","TE","MIA",13,"12/03","DEN",1,"W","35-9",1,1,3,20,"9T",1,0,0,"0",0,0
"Julius Thomas","TE","MIA",14,"12/11","NE",1,"W","27-20",1,1,2,11,"6",0,0,0,"0",0,0
"Julius Thomas","TE","MIA",15,"12/17","BUF",0,"L","16-24",1,1,2,15,"11",0,0,0,"0",0,0
"David Njoku","TE","CLE",1,"09/10","PIT",1,"L","18-21",1,1,2,20,"13",0,0,0,"0",0,0
"David Njoku","TE","CLE",2,"09/17","BAL",0,"L","10-24",1,0,3,27,"23T",1,0,0,"0",0,0
"David Njoku","TE","CLE",3,"09/24","IND",0,"L","28-31",1,0,2,12,"11",1,0,0,"0",0,0
"David Njoku","TE","CLE",4,"10/01","CIN",1,"L","7-31",1,0,2,11,"8",0,0,0,"0",0,0
"David Njoku","TE","CLE",5,"10/08","NYJ",1,"L","14-17",1,0,3,48,"21T",1,1,1,"1",0,0
"David Njoku","TE","CLE",6,"10/15","HOU",0,"L","17-33",1,0,2,0,"3",0,0,0,"0",0,0
"David Njoku","TE","CLE",7,"10/22","TEN",1,"L","9-12",1,0,2,58,"31",0,0,0,"0",0,0
"David Njoku","TE","CLE",8,"10/29","MIN",1,"L","16-33",1,1,2,19,"11",0,0,0,"0",0,0
"David Njoku","TE","CLE",10,"11/12","DET",0,"L","24-38",1,0,1,3,"3",0,0,0,"0",0,0
"David Njoku","TE","CLE",11,"11/19","JAX",1,"L","7-19",1,0,1,13,"13",0,0,0,"0",0,0
"David Njoku","TE","CLE",12,"11/26","CIN",0,"L","16-30",1,0,4,47,"27",0,0,0,"0",0,0
"David Njoku","TE","CLE",13,"12/03","LAC",0,"L","10-19",1,0,4,74,"33",1,0,0,"0",0,0
"David Njoku","TE","CLE",14,"12/10","GB",1,"L","21-27",1,0,1,3,"3",0,0,0,"0",0,0
"David Njoku","TE","CLE",15,"12/17","BAL",1,"L","10-27",1,1,0,0,"0",0,0,0,"0",0,0
"David Njoku","TE","CLE",16,"12/24","CHI",0,"L","3-20",1,1,1,13,"13",0,0,0,"0",0,0
"David Njoku","TE","CLE",17,"12/31","PIT",0,"L","24-28",1,1,2,38,"34",0,0,0,"0",0,0
"Taylor Gabriel","WR","ATL",1,"09/10","CHI",0,"W","23-17",1,1,3,36,"18",0,0,0,"0",0,0
"Taylor Gabriel","WR","ATL",2,"09/17","GB",1,"W","34-23",1,1,2,14,"12",0,1,7,"7",0,0
"Taylor Gabriel","WR","ATL",3,"09/24","DET",0,"W","30-26",1,0,5,79,"40T",1,0,0,"0",0,0
"Taylor Gabriel","WR","ATL",4,"10/01","BUF",1,"L","17-23",1,0,0,0,"0",0,0,0,"0",0,0
"Taylor Gabriel","WR","ATL",6,"10/15","MIA",1,"L","17-20",1,1,4,39,"13",0,0,0,"0",0,0
"Taylor Gabriel","WR","ATL",7,"10/22","NE",0,"L","7-23",1,0,2,24,"18",0,1,-5,"-5",0,0
"Taylor Gabriel","WR","ATL",8,"10/29","NYJ",0,"W","25-20",1,0,1,-3,"-3",0,0,0,"0",0,0
"Taylor Gabriel","WR","ATL",9,"11/05","CAR",0,"L","17-20",1,0,3,56,"40",0,1,3,"3",0,0
"Taylor Gabriel","WR","ATL",10,"11/12","DAL",1,"W","27-7",1,0,3,58,"34",0,1,15,"15",0,0
"Taylor Gabriel","WR","ATL",11,"11/20","SEA",0,"W","34-31",1,0,2,7,"7",0,0,0,"0",0,0
"Taylor Gabriel","WR","ATL",12,"11/26","TB",1,"W","34-20",1,1,3,16,"13",0,0,0,"0",0,0
"Taylor Gabriel","WR","ATL",13,"12/03","MIN",1,"L","9-14",1,0,1,6,"6",0,1,5,"5",0,0
"Taylor Gabriel","WR","ATL",14,"12/07","NO",1,"W","20-17",1,0,1,10,"10",0,1,9,"9",0,0
"Taylor Gabriel","WR","ATL",15,"12/18","TB",0,"W","24-21",1,0,2,16,"10",0,1,3,"3",0,0
"Taylor Gabriel","WR","ATL",16,"12/24","NO",0,"L","13-23",1,0,1,20,"20",0,1,12,"12",0,0
"Taylor Gabriel","WR","ATL",17,"12/31","CAR",1,"W","22-10",1,0,0,0,"0",0,0,0,"0",0,0
"Josh Bellamy","WR","CHI",1,"09/10","ATL",1,"L","17-23",1,0,3,27,"14",0,0,0,"0",0,0
"Josh Bellamy","WR","CHI",2,"09/17","TB",0,"L","7-29",1,1,4,51,"17",0,0,0,"0",0,0
"Josh Bellamy","WR","CHI",3,"09/24","PIT",1,"W","23-17",1,0,0,0,"0",0,0,0,"0",0,0
"Josh Bellamy","WR","CHI",4,"09/28","GB",0,"L","14-35",1,1,3,36,"15",0,0,0,"0",0,0
"Josh Bellamy","WR","CHI",5,"10/09","MIN",1,"L","17-20",1,0,0,0,"0",0,0,0,"0",0,0
"Josh Bellamy","WR","CHI",6,"10/15","BAL",0,"W","27-24",1,0,0,0,"0",0,0,0,"0",0,0
"Josh Bellamy","WR","CHI",7,"10/22","CAR",1,"W","17-3",1,0,0,0,"0",0,0,0,"0",0,0
"Josh Bellamy","WR","CHI",8,"10/29","NO",0,"L","12-20",1,0,0,0,"0",0,0,0,"0",0,0
"Josh Bellamy","WR","CHI",10,"11/12","GB",1,"L","16-23",1,1,2,57,"46T",1,0,0,"0",0,0
"Josh Bellamy","WR","CHI",11,"11/19","DET",1,"L","24-27",1,0,0,0,"0",0,0,0,"0",0,0
"Josh Bellamy","WR","CHI",13,"12/03","SF",1,"L","14-15",1,1,1,4,"4",0,0,0,"0",0,0
"Josh Bellamy","WR","CHI",14,"12/10","CIN",0,"W","33-7",1,1,2,52,"36",0,0,0,"0",0,0
"Josh Bellamy","WR","CHI",15,"12/16","DET",0,"L","10-20",1,0,5,70,"19",0,0,0,"0",0,0
"Josh Bellamy","WR","CHI",16,"12/24","CLE",1,"W","20-3",1,1,3,49,"28",0,0,0,"0",0,0
"Josh Bellamy","WR","CHI",17,"12/31","MIN",0,"L","10-23",1,1,1,30,"30",0,1,6,"6",0,0
"Corey Davis","WR","TEN",1,"09/10","OAK",1,"L","16-26",1,0,6,69,"23",0,0,0,"0",0,0
"Corey Davis","WR","TEN",2,"09/17","JAX",0,"W","37-16",1,1,1,4,"4",0,0,0,"0",0,0
"Corey Davis","WR","TEN",9,"11/05","BAL",1,"W","23-20",1,1,2,28,"23",0,0,0,"0",0,0
"Corey Davis","WR","TEN",10,"11/12","CIN",1,"W","24-20",1,1,4,48,"19",0,0,0,"0",0,1
"Corey Davis","WR","TEN",11,"11/16","PIT",0,"L","17-40",1,1,3,27,"15",0,0,0,"0",0,0
"Corey Davis","WR","TEN",12,"11/26","IND",0,"W","20-16",1,1,4,39,"19",0,0,0,"0",0,0
"Corey Davis","WR","TEN",13,"12/03","HOU",1,"W","24-13",1,1,2,12,"13",0,0,0,"0",0,0
"Corey Davis","WR","TEN",14,"12/10","ARI",0,"L","7-12",1,0,3,29,"22",0,0,0,"0",0,0
"Corey Davis","WR","TEN",15,"12/17","SF",0,"L","23-25",1,1,3,28,"13",0,0,0,"0",0,0
"Corey Davis","WR","TEN",16,"12/24","LA",1,"L","23-27",1,1,6,91,"37",0,0,0,"0",0,0
"Corey Davis","WR","TEN",17,"12/31","JAX",1,"W","15-10",1,1,0,0,"0",0,0,0,"0",0,0
"Jesse James","TE","PIT",1,"09/10","CLE",0,"W","21-18",1,1,6,41,"19",2,0,0,"0",0,0
"Jesse James","TE","PIT",2,"09/17","MIN",1,"W","26-9",1,1,4,27,"12",0,0,0,"0",0,0
"Jesse James","TE","PIT",3,"09/24","CHI",0,"L","17-23",1,1,2,19,"14",0,0,0,"0",0,0
"Jesse James","TE","PIT",4,"10/01","BAL",0,"W","26-9",1,0,3,40,"18",0,0,0,"0",0,0
"Jesse James","TE","PIT",5,"10/08","JAX",1,"L","9-30",1,1,3,24,"15",0,0,0,"0",0,0
"Jesse James","TE","PIT",6,"10/15","KC",0,"W","19-13",1,1,0,0,"0",0,0,0,"0",0,0
"Jesse James","TE","PIT",7,"10/22","CIN",1,"W","29-14",1,1,0,0,"0",0,0,0,"0",0,0
"Jesse James","TE","PIT",8,"10/29","DET",0,"W","20-15",1,1,2,42,"32",0,0,0,"0",0,0
"Jesse James","TE","PIT",10,"11/12","IND",0,"W","20-17",1,0,0,0,"0",0,0,0,"0",0,0
"Jesse James","TE","PIT",11,"11/16","TEN",1,"W","40-17",1,1,5,21,"11",1,0,0,"0",0,0
"Jesse James","TE","PIT",12,"11/26","GB",1,"W","31-28",1,1,3,32,"17",0,0,0,"0",0,0
"Jesse James","TE","PIT",13,"12/04","CIN",0,"W","23-20",1,1,1,13,"13",0,0,0,"0",0,0
"Jesse James","TE","PIT",14,"12/10","BAL",1,"W","39-38",1,1,10,97,"18",0,0,0,"0",0,0
"Jesse James","TE","PIT",15,"12/17","NE",1,"L","24-27",1,1,2,7,"6",0,0,0,"0",0,0
"Jesse James","TE","PIT",16,"12/25","HOU",0,"W","34-6",1,1,0,0,"0",0,0,0,"0",0,0
"Jesse James","TE","PIT",17,"12/31","CLE",1,"W","28-24",1,1,2,9,"7",0,0,0,"0",0,0
"Brandon Coleman","WR","NO",1,"09/11","MIN",0,"L","19-29",1,0,2,13,"9",0,0,0,"0",0,0
"Brandon Coleman","WR","NO",2,"09/17","NE",1,"L","20-36",1,1,4,82,"42",1,0,0,"0",0,0
"Brandon Coleman","WR","NO",3,"09/24","CAR",0,"W","34-13",1,0,1,11,"11T",1,0,0,"0",0,0
"Brandon Coleman","WR","NO",4,"10/01","MIA",0,"W","20-0",1,0,1,31,"31",0,0,0,"0",0,0
"Brandon Coleman","WR","NO",6,"10/15","DET",1,"W","52-38",1,0,2,23,"20",0,0,0,"0",0,0
"Brandon Coleman","WR","NO",7,"10/22","GB",0,"W","26-17",1,0,2,31,"22T",1,0,0,"0",0,0
"Brandon Coleman","WR","NO",8,"10/29","CHI",1,"W","20-12",1,1,1,54,"54",0,0,0,"0",0,0
"Brandon Coleman","WR","NO",9,"11/05","TB",1,"W","30-10",1,0,1,7,"7",0,0,0,"0",0,0
"Brandon Coleman","WR","NO",10,"11/12","BUF",0,"W","47-10",1,1,1,30,"30",0,0,0,"0",0,0
"Brandon Coleman","WR","NO",11,"11/19","WAS",1,"W","34-31",1,1,1,6,"6",0,0,0,"0",0,0
"Brandon Coleman","WR","NO",12,"11/26","LA",0,"L","20-26",1,0,0,0,"0",0,0,0,"0",0,0
"Brandon Coleman","WR","NO",13,"12/03","CAR",1,"W","31-21",1,0,2,28,"15",0,0,0,"0",0,0
"Brandon Coleman","WR","NO",14,"12/07","ATL",0,"L","17-20",1,1,2,32,"23",0,0,0,"0",0,0
"Brandon Coleman","WR","NO",15,"12/17","NYJ",1,"W","31-19",1,1,3,16,"12",0,0,0,"0",0,2
"Brandon Coleman","WR","NO",16,"12/24","ATL",1,"W","23-13",1,0,0,0,"0",0,0,0,"0",0,0
"Brandon Coleman","WR","NO",17,"12/31","TB",0,"L","24-31",1,0,0,0,"0",0,0,0,"0",0,0
"Ricardo Louis","WR","CLE",1,"09/10","PIT",1,"L","18-21",1,0,2,32,"29",0,0,0,"0",0,0
"Ricardo Louis","WR","CLE",2,"09/17","BAL",0,"L","10-24",1,0,2,27,"24",0,0,0,"0",0,0
"Ricardo Louis","WR","CLE",3,"09/24","IND",0,"L","28-31",1,1,1,10,"10",0,0,0,"0",0,0
"Ricardo Louis","WR","CLE",4,"10/01","CIN",1,"L","7-31",1,1,5,64,"31",0,0,0,"0",0,0
"Ricardo Louis","WR","CLE",5,"10/08","NYJ",1,"L","14-17",1,1,5,71,"21",0,0,0,"0",0,0
"Ricardo Louis","WR","CLE",6,"10/15","HOU",0,"L","17-33",1,1,3,25,"13",0,0,0,"0",0,0
"Ricardo Louis","WR","CLE",7,"10/22","TEN",1,"L","9-12",1,1,3,21,"12",0,0,0,"0",0,0
"Ricardo Louis","WR","CLE",8,"10/29","MIN",1,"L","16-33",1,1,2,42,"37",0,0,0,"0",0,0
"Ricardo Louis","WR","CLE",10,"11/12","DET",0,"L","24-38",1,1,2,15,"12",0,0,0,"0",0,0
"Ricardo Louis","WR","CLE",11,"11/19","JAX",1,"L","7-19",1,1,1,15,"15",0,0,0,"0",0,0
"Ricardo Louis","WR","CLE",12,"11/26","CIN",0,"L","16-30",1,1,0,0,"0",0,0,0,"0",0,0
"Ricardo Louis","WR","CLE",13,"12/03","LAC",0,"L","10-19",1,0,0,0,"0",0,0,0,"0",0,0
"Ricardo Louis","WR","CLE",14,"12/10","GB",1,"L","21-27",1,0,0,0,"0",0,0,0,"0",0,0
"Ricardo Louis","WR","CLE",15,"12/17","BAL",1,"L","10-27",1,0,0,0,"0",0,0,0,"0",0,0
"Ricardo Louis","WR","CLE",16,"12/24","CHI",0,"L","3-20",1,0,1,35,"35",0,0,0,"0",0,0
"Ricardo Louis","WR","CLE",17,"12/31","PIT",0,"L","24-28",1,0,0,0,"0",0,0,0,"0",0,0
"Austin Seferian-Jenkins","TE","NYJ",3,"09/24","MIA",1,"W","20-6",1,1,5,31,"13",0,0,0,"0",0,0
"Austin Seferian-Jenkins","TE","NYJ",4,"10/01","JAX",1,"W","23-20",1,1,4,46,"27",0,0,0,"0",0,0
"Austin Seferian-Jenkins","TE","NYJ",5,"10/08","CLE",0,"W","17-14",1,1,6,29,"9",1,0,0,"0",0,0
"Austin Seferian-Jenkins","TE","NYJ",6,"10/15","NE",1,"L","17-24",1,1,8,46,"12",1,0,0,"0",0,1
"Austin Seferian-Jenkins","TE","NYJ",7,"10/22","MIA",0,"L","28-31",1,1,3,21,"10T",1,0,0,"0",0,0
"Austin Seferian-Jenkins","TE","NYJ",8,"10/29","ATL",1,"L","20-25",1,1,5,28,"11",0,0,0,"0",0,0
"Austin Seferian-Jenkins","TE","NYJ",9,"11/02","BUF",1,"W","34-21",1,1,2,20,"18",0,0,0,"0",0,0
"Austin Seferian-Jenkins","TE","NYJ",10,"11/12","TB",0,"L","10-15",1,1,6,67,"28",0,0,0,"0",0,0
"Austin Seferian-Jenkins","TE","NYJ",12,"11/26","CAR",1,"L","27-35",1,1,2,27,"19",0,0,0,"0",0,0
