"Name","Pos","Team","Week","Date","Opp","Home","Result","Score","Played","Started","RushAtt","RushYds","RushLong","RushTDs","Receptions","RecYds","RecLong","RecTDs","FumLost"
"Mike Gillislee","RB","NE",8,"10/29","LAC",1,"W","21-13",1,0,11,34,"9",0,0,0,"0",0,0
"Mike Gillislee","RB","NE",16,"12/24","BUF",1,"W","37-16",1,0,6,28,"12",1,1,15,"15",0,0
"Chris Ivory","RB","JAX",1,"09/10","HOU",0,"W","29-7",1,0,9,42,"17",0,1,11,"11",0,0
"Chris Ivory","RB","JAX",2,"09/17","TEN",1,"L","16-37",1,0,6,17,"6",0,3,31,"29",0,0
"Chris Ivory","RB","JAX",3,"09/24","BAL",1,"W","44-7",1,0,6,17,"9",0,2,25,"14",0,0
"Chris Ivory","RB","JAX",4,"10/01","NYJ",0,"L","20-23",1,0,9,42,"10",0,1,2,"2",0,0
"Chris Ivory","RB","JAX",5,"10/08","PIT",0,"W","30-9",1,0,8,41,"19",0,0,0,"0",0,0
"Chris Ivory","RB","JAX",6,"10/15","LA",1,"L","17-27",1,0,2,3,"2",0,9,74,"22T",1,0
"Chris Ivory","RB","JAX",7,"10/22","IND",0,"W","27-0",1,1,17,47,"8",1,0,0,"0",0,1
"Chris Ivory","RB","JAX",9,"11/05","CIN",1,"W","23-7",1,1,20,70,"14",0,3,34,"29",0,0
"Chris Ivory","RB","JAX",10,"11/12","LAC",1,"W","20-17",1,0,1,1,"1",0,1,-5,"-5",0,0
"Chris Ivory","RB","JAX",11,"11/19","CLE",0,"W","19-7",1,0,6,6,"2",0,0,0,"0",0,0
"Chris Ivory","RB","JAX",12,"11/26","ARI",0,"L","24-27",1,0,1,-6,"-6",0,0,0,"0",0,1
"Chris Ivory","RB","JAX",13,"12/03","IND",1,"W","30-10",1,0,4,12,"4",0,1,3,"3",0,0
"Chris Ivory","RB","JAX",14,"12/10","SEA",1,"W","30-24",1,0,6,48,"34",0,0,0,"0",0,0
"Chris Ivory","RB","JAX",15,"12/17","HOU",1,"W","45-7",1,1,17,42,"8",0,0,0,"0",0,0
"Matt Forte","RB","NYJ",1,"09/10","BUF",0,"L","12-21",1,1,6,16,"8",0,3,20,"12",0,0
"Matt Forte","RB","NYJ",2,"09/17","OAK",0,"L","20-45",1,0,9,53,"16",0,3,38,"34",0,0
"Matt Forte","RB","NYJ",3,"09/24","MIA",1,"W","20-6",1,1,8,25,"12",0,0,0,"0",0,0
"Matt Forte","RB","NYJ",6,"10/15","NE",1,"L","17-24",1,0,9,22,"7",0,8,59,"15",0,0
"Matt Forte","RB","NYJ",7,"10/22","MIA",0,"L","28-31",1,0,7,41,"15",0,5,41,"21",0,0
"Matt Forte","RB","NYJ",8,"10/29","ATL",1,"L","20-25",1,0,4,7,"4",0,6,45,"12",0,0
"Matt Forte","RB","NYJ",9,"11/02","BUF",1,"W","34-21",1,1,14,77,"20",2,4,19,"13",0,0
"Matt Forte","RB","NYJ",12,"11/26","CAR",1,"L","27-35",1,0,10,26,"6",0,0,0,"0",0,0
"Matt Forte","RB","NYJ",13,"12/03","KC",1,"W","38-31",1,1,15,58,"14",0,3,33,"21",1,0
"Matt Forte","RB","NYJ",14,"12/10","DEN",0,"L","0-23",1,0,6,13,"5",0,2,21,"14",0,0
"Matt Forte","RB","NYJ",15,"12/17","NO",0,"L","19-31",1,0,7,24,"11",0,2,10,"6",0,0
"Matt Forte","RB","NYJ",16,"12/24","LAC",1,"L","7-14",1,0,8,19,"9",0,1,7,"7",0,1
"Tarik Cohen","RB","CHI",1,"09/10","ATL",1,"L","17-23",1,0,5,66,"46",0,8,47,"19T",1,0
"Tarik Cohen","RB","CHI",2,"09/17","TB",0,"L","7-29",1,1,7,13,"9",0,8,55,"14",0,1
"Tarik Cohen","RB","CHI",3,"09/24","PIT",1,"W","23-17",1,0,12,78,"36",0,4,24,"9",0,0
"Tarik Cohen","RB","CHI",4,"09/28","GB",0,"L","14-35",1,0,6,24,"7",0,4,24,"8",0,0
"Tarik Cohen","RB","CHI",5,"10/09","MIN",1,"L","17-20",1,0,6,13,"7",0,1,-6,"-3",0,0
"Tarik Cohen","RB","CHI",6,"10/15","BAL",0,"W","27-24",1,0,14,32,"9",0,1,14,"14",0,1
"Tarik Cohen","RB","CHI",7,"10/22","CAR",1,"W","17-3",1,0,0,0,"0",0,1,70,"70",0,0
"Tarik Cohen","RB","CHI",8,"10/29","NO",0,"L","12-20",1,0,4,2,"5",1,1,6,"6",0,0
"Tarik Cohen","RB","CHI",10,"11/12","GB",1,"L","16-23",1,0,1,1,"1",0,1,10,"10",0,0
"Tarik Cohen","RB","CHI",11,"11/19","DET",1,"L","24-27",1,1,9,44,"15T",1,4,15,"13",0,0
"Tarik Cohen","RB","CHI",12,"11/26","PHI",0,"L","3-31",1,0,2,-11,"1",0,2,8,"7",0,0
"Tarik Cohen","RB","CHI",13,"12/03","SF",1,"L","14-15",1,1,2,5,"4",0,4,39,"21",0,0
"Tarik Cohen","RB","CHI",14,"12/10","CIN",0,"W","33-7",1,0,12,80,"29",0,2,5,"3",0,0
"Tarik Cohen","RB","CHI",15,"12/16","DET",0,"L","10-20",1,1,2,1,"4",0,4,16,"7",0,0
"Tarik Cohen","RB","CHI",16,"12/24","CLE",1,"W","20-3",1,0,2,9,"6",0,2,12,"13",0,0
"Tarik Cohen","RB","CHI",17,"12/31","MIN",0,"L","10-23",1,0,3,13,"10",0,6,14,"7",0,0
"Marlon Mack","RB","IND",1,"09/10","LA",0,"L","9-46",1,0,10,24,"24",1,1,21,"21",0,0
"Marlon Mack","RB","IND",2,"09/17","ARI",1,"L","13-16",1,0,6,-3,"3",0,1,11,"11",0,0
"Marlon Mack","RB","IND",5,"10/08","SF",1,"W","26-23",1,0,9,91,"35",1,1,2,"2",0,0
"Marlon Mack","RB","IND",6,"10/16","TEN",0,"L","22-36",1,0,2,18,"22",0,0,0,"0",0,0
"Marlon Mack","RB","IND",7,"10/22","JAX",1,"L","0-27",1,0,5,26,"14",0,4,40,"34",0,0
"Marlon Mack","RB","IND",8,"10/29","CIN",0,"L","23-24",1,0,11,27,"8",0,3,36,"24T",1,0
"Marlon Mack","RB","IND",9,"11/05","HOU",0,"W","20-14",1,0,9,29,"11",0,0,0,"0",0,0
"Marlon Mack","RB","IND",10,"11/12","PIT",1,"L","17-20",1,0,7,7,"8",0,2,19,"11",0,0
"Marlon Mack","RB","IND",12,"11/26","TEN",1,"L","16-20",1,0,4,11,"5",0,2,20,"16",0,0
"Marlon Mack","RB","IND",13,"12/03","JAX",0,"L","10-30",1,0,6,46,"25",0,1,8,"8",0,0
"Marlon Mack","RB","IND",14,"12/10","BUF",0,"L","7-13",1,0,7,23,"20",0,2,21,"11",0,0
"Marlon Mack","RB","IND",15,"12/14","DEN",1,"L","13-25",1,0,6,14,"6",0,0,0,"0",0,0
"Marlon Mack","RB","IND",16,"12/23","BAL",0,"L","16-23",1,0,4,17,"11",0,2,37,"29",0,0
"Marlon Mack","RB","IND",17,"12/31","HOU",1,"W","22-13",1,0,7,28,"12",1,2,10,"11",0,0
"Dalvin Cook","RB","MIN",1,"09/11","NO",1,"W","29-19",1,1,22,127,"33",0,3,10,"4",0,0
"Dalvin Cook","RB","MIN",2,"09/17","PIT",0,"L","9-26",1,1,12,64,"25",0,2,0,"1",0,0
"Dalvin Cook","RB","MIN",3,"09/24","TB",1,"W","34-17",1,1,27,97,"26",1,5,72,"36",0,0
"Dalvin Cook","RB","MIN",4,"10/01","DET",1,"L","7-14",1,1,13,66,"10",1,1,8,"8",0,1
"Duke Johnson","RB","CLE",1,"09/10","PIT",1,"L","18-21",1,0,0,0,"0",0,2,20,"14",0,0
"Duke Johnson","RB","CLE",2,"09/17","BAL",0,"L","10-24",1,0,4,21,"16",0,3,59,"34",0,0
"Duke Johnson","RB","CLE",3,"09/24","IND",0,"L","28-31",1,0,2,23,"19T",1,6,81,"25",0,0
"Duke Johnson","RB","CLE",4,"10/01","CIN",1,"L","7-31",1,0,4,13,"9",1,9,47,"9",0,0
"Duke Johnson","RB","CLE",5,"10/08","NYJ",1,"L","14-17",1,0,6,20,"8",0,3,63,"41T",1,0
"Duke Johnson","RB","CLE",6,"10/15","HOU",0,"L","17-33",1,0,5,40,"15",0,3,-1,"9",0,0
"Duke Johnson","RB","CLE",7,"10/22","TEN",1,"L","9-12",1,0,7,26,"10",0,6,45,"14",0,0
"Duke Johnson","RB","CLE",8,"10/29","MIN",1,"L","16-33",1,0,6,33,"7",0,4,10,"9",0,0
"Duke Johnson","RB","CLE",10,"11/12","DET",0,"L","24-38",1,0,10,54,"19",0,6,34,"10",0,0
"Duke Johnson","RB","CLE",11,"11/19","JAX",1,"L","7-19",1,0,2,10,"7",0,4,56,"27T",1,0
"Duke Johnson","RB","CLE",12,"11/26","CIN",0,"L","16-30",1,0,6,35,"13",0,4,32,"20",0,0
"Duke Johnson","RB","CLE",13,"12/03","LAC",0,"L","10-19",1,0,7,2,"4",0,2,10,"11",0,0
"Duke Johnson","RB","CLE",14,"12/10","GB",1,"L","21-27",1,0,6,8,"6",0,4,41,"18",1,0
"Duke Johnson","RB","CLE",15,"12/17","BAL",1,"L","10-27",1,0,7,23,"12T",1,5,40,"15",0,1
"Duke Johnson","RB","CLE",16,"12/24","CHI",0,"L","3-20",1,0,4,20,"7",0,7,81,"29",0,0
"Duke Johnson","RB","CLE",17,"12/31","PIT",0,"L","24-28",1,0,6,20,"10",1,6,75,"30",0,1
"D'Onta Foreman","RB","HOU",1,"09/10","JAX",1,"L","7-29",1,0,1,4,"4",0,0,0,"0",0,0
"D'Onta Foreman","RB","HOU",2,"09/14","CIN",0,"W","13-9",1,0,12,40,"9",0,0,0,"0",0,0
"D'Onta Foreman","RB","HOU",3,"09/24","NE",0,"L","33-36",1,0,8,25,"5",0,2,65,"34",0,0
"D'Onta Foreman","RB","HOU",4,"10/01","TEN",1,"W","57-14",1,0,13,45,"16",0,0,0,"0",0,0
"D'Onta Foreman","RB","HOU",5,"10/08","KC",1,"L","34-42",1,0,4,34,"25",0,1,3,"3",0,1
"D'Onta Foreman","RB","HOU",6,"10/15","CLE",1,"W","33-17",1,0,12,59,"39",0,0,0,"0",0,0
"D'Onta Foreman","RB","HOU",8,"10/29","SEA",0,"L","38-41",1,0,0,0,"0",0,0,0,"0",0,0
"D'Onta Foreman","RB","HOU",9,"11/05","IND",1,"L","14-20",1,0,11,37,"8",0,0,0,"0",0,0
"D'Onta Foreman","RB","HOU",10,"11/12","LA",0,"L","7-33",1,1,7,18,"6",0,0,0,"0",0,0
"D'Onta Foreman","RB","HOU",11,"11/19","ARI",1,"W","31-21",1,0,10,65,"34T",2,3,15,"8",0,0
"Corey Clement","RB","PHI",1,"09/10","WAS",0,"W","30-17",1,0,0,0,"0",0,0,0,"0",0,0
"Corey Clement","RB","PHI",2,"09/17","KC",0,"L","20-27",1,0,0,0,"0",0,0,0,"0",0,0
"Corey Clement","RB","PHI",3,"09/24","NYG",1,"W","27-24",1,0,6,22,"15T",1,0,0,"0",0,0
"Corey Clement","RB","PHI",4,"10/01","LAC",0,"W","26-24",1,0,10,30,"10",0,0,0,"0",0,0
"Corey Clement","RB","PHI",5,"10/08","ARI",1,"W","34-7",1,0,7,17,"6",0,1,22,"22",0,0
"Corey Clement","RB","PHI",6,"10/12","CAR",0,"W","28-23",1,0,2,2,"3",0,0,0,"0",0,0
"Corey Clement","RB","PHI",7,"10/23","WAS",1,"W","34-24",1,0,1,6,"6",0,1,9,"9T",1,0
"Corey Clement","RB","PHI",8,"10/29","SF",1,"W","33-10",1,0,10,54,"22",0,0,0,"0",0,0
"Corey Clement","RB","PHI",9,"11/05","DEN",1,"W","51-23",1,0,12,51,"28",2,1,15,"15T",1,0
"Corey Clement","RB","PHI",11,"11/19","DAL",0,"W","37-9",1,0,6,50,"17",1,0,0,"0",0,0
"Corey Clement","RB","PHI",12,"11/26","CHI",1,"W","31-3",1,0,4,27,"9",0,1,12,"12",0,0
"Corey Clement","RB","PHI",13,"12/03","SEA",0,"L","10-24",1,0,3,7,"8",0,3,30,"23",0,0
"Corey Clement","RB","PHI",14,"12/10","LA",0,"W","43-35",1,0,6,24,"11",0,1,28,"28",0,0
"Corey Clement","RB","PHI",15,"12/17","NYG",0,"W","34-29",1,0,4,17,"10",0,1,1,"1",0,0
"Corey Clement","RB","PHI",16,"12/25","OAK",1,"W","19-10",1,0,2,14,"12",0,1,6,"6",0,0
"Corey Clement","RB","PHI",17,"12/31","DAL",1,"L","0-6",1,0,1,0,"0",0,0,0,"0",0,0
"Elijah McGuire","RB","NYJ",1,"09/10","BUF",0,"L","12-21",1,0,0,0,"0",0,0,0,"0",0,0
"Elijah McGuire","RB","NYJ",2,"09/17","OAK",0,"L","20-45",1,0,6,29,"11",0,1,7,"7",0,0
"Elijah McGuire","RB","NYJ",3,"09/24","MIA",1,"W","20-6",1,0,7,34,"10",0,0,0,"0",0,1
"Elijah McGuire","RB","NYJ",4,"10/01","JAX",1,"W","23-20",1,0,10,93,"69T",1,2,38,"22",0,0
"Elijah McGuire","RB","NYJ",5,"10/08","CLE",0,"W","17-14",1,0,11,20,"7",0,2,10,"11",0,0
"Elijah McGuire","RB","NYJ",6,"10/15","NE",1,"L","17-24",1,1,10,22,"12",0,0,0,"0",0,0
"Elijah McGuire","RB","NYJ",7,"10/22","MIA",0,"L","28-31",1,0,3,7,"4",0,0,0,"0",0,0
"Elijah McGuire","RB","NYJ",8,"10/29","ATL",1,"L","20-25",1,0,1,2,"2",0,0,0,"0",0,0
"Elijah McGuire","RB","NYJ",9,"11/02","BUF",1,"W","34-21",1,0,13,30,"15",0,1,9,"9",0,0
"Elijah McGuire","RB","NYJ",10,"11/12","TB",0,"L","10-15",1,0,8,22,"6",0,4,36,"13",0,0
"Elijah McGuire","RB","NYJ",12,"11/26","CAR",1,"L","27-35",1,0,5,21,"9",0,1,13,"13",0,0
"Elijah McGuire","RB","NYJ",13,"12/03","KC",1,"W","38-31",1,0,5,20,"19",0,0,0,"0",0,0
"Elijah McGuire","RB","NYJ",14,"12/10","DEN",0,"L","0-23",1,1,1,-3,"-3",0,0,0,"0",0,0
"Elijah McGuire","RB","NYJ",15,"12/17","NO",0,"L","19-31",1,0,4,24,"10",0,3,48,"38",1,0
"Elijah McGuire","RB","NYJ",16,"12/24","LAC",1,"L","7-14",1,0,0,0,"0",0,0,0,"0",0,1
"Elijah McGuire","RB","NYJ",17,"12/31","NE",0,"L","6-26",1,0,4,-6,"3",0,3,16,"11",0,0
"Devontae Booker","RB","DEN",4,"10/01","OAK",1,"W","16-10",1,0,3,14,"5",0,0,0,"0",0,0
"Devontae Booker","RB","DEN",6,"10/15","NYG",1,"L","10-23",1,0,1,2,"2",0,4,78,"29",0,0
"Devontae Booker","RB","DEN",7,"10/22","LAC",0,"L","0-21",1,0,2,6,"6",0,3,22,"15",0,0
"Devontae Booker","RB","DEN",8,"10/30","KC",0,"L","19-29",1,0,6,40,"26",1,3,14,"11",0,0
"Devontae Booker","RB","DEN",9,"11/05","PHI",0,"L","23-51",1,0,6,21,"9",0,2,9,"11",0,0
"Devontae Booker","RB","DEN",10,"11/12","NE",1,"L","16-41",1,0,8,24,"7",0,1,5,"5",0,0
"Devontae Booker","RB","DEN",11,"11/19","CIN",1,"L","17-20",1,0,14,44,"8",0,5,54,"21",0,0
"Devontae Booker","RB","DEN",12,"11/26","OAK",0,"L","14-21",1,0,6,11,"4",0,2,22,"19",0,0
"Devontae Booker","RB","DEN",13,"12/03","MIA",0,"L","9-35",1,0,2,8,"5",0,1,0,"0",0,0
"Devontae Booker","RB","DEN",14,"12/10","NYJ",1,"W","23-0",1,0,9,22,"6",0,2,12,"7",0,0
"Devontae Booker","RB","DEN",15,"12/14","IND",0,"W","25-13",1,0,11,39,"12",0,1,10,"10",0,0
"Devontae Booker","RB","DEN",16,"12/24","WAS",0,"L","11-27",1,0,8,47,"11",0,5,24,"19",0,1
"Devontae Booker","RB","DEN",17,"12/31","KC",1,"L","24-27",1,0,3,21,"14",0,1,25,"25",0,0
"Jamaal Charles","RB","DEN",1,"09/11","LAC",1,"W","24-21",1,0,10,40,"12",0,0,0,"0",0,1
"Jamaal Charles","RB","DEN",2,"09/17","DAL",1,"W","42-17",1,0,9,46,"14",0,1,6,"6",0,0
"Jamaal Charles","RB","DEN",3,"09/24","BUF",0,"L","16-26",1,0,9,56,"19",1,1,1,"1",0,0
"Jamaal Charles","RB","DEN",4,"10/01","OAK",1,"W","16-10",1,0,5,33,"16",0,1,14,"14",0,0
"Jamaal Charles","RB","DEN",6,"10/15","NYG",1,"L","10-23",1,0,5,19,"6",0,1,2,"2",0,0
"Jamaal Charles","RB","DEN",7,"10/22","LAC",0,"L","0-21",1,0,4,2,"3",0,4,20,"9",0,0
"Jamaal Charles","RB","DEN",8,"10/30","KC",0,"L","19-29",1,0,8,39,"18",0,1,5,"5",0,1
"Jamaal Charles","RB","DEN",9,"11/05","PHI",0,"L","23-51",1,0,4,1,"1",0,4,23,"11",0,0
"Jamaal Charles","RB","DEN",10,"11/12","NE",1,"L","16-41",1,0,8,38,"11",0,0,0,"0",0,0
"Jamaal Charles","RB","DEN",11,"11/19","CIN",1,"L","17-20",1,0,3,7,"3",0,0,0,"0",0,0
"Jamaal Charles","RB","DEN",12,"11/26","OAK",0,"L","14-21",1,0,1,3,"3",0,2,7,"11",0,0
"Jamaal Charles","RB","DEN",13,"12/03","MIA",0,"L","9-35",1,0,3,12,"8",0,5,39,"20",0,0
"Jamaal Charles","RB","DEN",14,"12/10","NYJ",1,"W","23-0",1,0,0,0,"0",0,3,12,"7",0,0
"Jamaal Charles","RB","DEN",15,"12/14","IND",0,"W","25-13",1,0,0,0,"0",0,0,0,"0",0,0
"Chris Thompson","RB","WAS",1,"09/10","PHI",1,"L","17-30",1,0,3,4,"4",0,4,52,"29T",1,0
"Chris Thompson","RB","WAS",2,"09/17","LA",0,"W","27-20",1,0,3,77,"61T",2,3,29,"15",0,0
"Chris Thompson","RB","WAS",3,"09/24","OAK",1,"W","27-10",1,0,8,38,"13",0,6,150,"74",1,0
"Chris Thompson","RB","WAS",4,"10/02","KC",0,"L","20-29",1,0,6,23,"7",0,1,4,"4",0,1
"Chris Thompson","RB","WAS",6,"10/15","SF",1,"W","26-24",1,1,16,33,"11",0,4,105,"49",0,0
"Chris Thompson","RB","WAS",7,"10/23","PHI",0,"L","24-34",1,0,7,38,"15",0,5,26,"10",1,0
"Chris Thompson","RB","WAS",8,"10/29","DAL",1,"L","19-33",1,0,4,18,"16",0,8,76,"26",0,1
"Chris Thompson","RB","WAS",9,"11/05","SEA",0,"W","17-14",1,0,4,20,"11",0,4,11,"6",0,0
"Chris Thompson","RB","WAS",10,"11/12","MIN",1,"L","30-38",1,0,9,26,"14",0,3,41,"27",0,0
"Chris Thompson","RB","WAS",11,"11/19","NO",0,"L","31-34",1,0,4,17,"16",0,1,16,"16T",1,0
"Theo Riddick","RB","DET",1,"09/10","ARI",1,"W","35-23",1,0,1,-1,"-1",0,6,27,"13",1,0
"Theo Riddick","RB","DET",2,"09/18","NYG",0,"W","24-10",1,0,9,20,"11",0,3,17,"7",0,0
"Theo Riddick","RB","DET",3,"09/24","ATL",1,"L","26-30",1,0,0,0,"0",0,4,38,"16",0,0
"Theo Riddick","RB","DET",4,"10/01","MIN",0,"W","14-7",1,0,4,4,"4",0,1,8,"8",0,0
"Theo Riddick","RB","DET",5,"10/08","CAR",1,"L","24-27",1,0,2,8,"8",0,4,45,"21",0,0
"Theo Riddick","RB","DET",6,"10/15","NO",0,"L","38-52",1,0,2,8,"4",0,5,45,"15",0,0
"Theo Riddick","RB","DET",8,"10/29","PIT",1,"L","15-20",1,0,4,21,"10",0,2,24,"23",0,0
"Theo Riddick","RB","DET",9,"11/06","GB",0,"W","30-17",1,0,5,11,"14",0,4,62,"63",0,0
"Theo Riddick","RB","DET",10,"11/12","CLE",1,"W","38-24",1,0,4,35,"21",0,3,12,"8T",1,0
"Theo Riddick","RB","DET",11,"11/19","CHI",0,"W","27-24",1,0,9,35,"10",0,1,4,"4",0,0
"Theo Riddick","RB","DET",12,"11/23","MIN",1,"L","23-30",1,0,5,20,"8",0,1,10,"10",0,0
"Theo Riddick","RB","DET",13,"12/03","BAL",0,"L","20-44",1,1,9,21,"5",1,5,41,"27",0,0
"Theo Riddick","RB","DET",14,"12/10","TB",0,"W","24-21",1,1,10,29,"18T",2,6,64,"27",0,0
"Theo Riddick","RB","DET",15,"12/16","CHI",1,"W","20-10",1,1,8,49,"12",0,3,12,"8",0,1
"Theo Riddick","RB","DET",16,"12/24","CIN",0,"L","17-26",1,1,8,16,"8",0,3,23,"14",0,0
"Theo Riddick","RB","DET",17,"12/31","GB",1,"W","35-11",1,1,4,10,"3",0,2,12,"9",0,0
"Jalen Richard","RB","OAK",1,"09/10","TEN",0,"W","26-16",1,0,5,22,"9",0,1,6,"6",0,0
"Jalen Richard","RB","OAK",2,"09/17","NYJ",1,"W","45-20",1,0,6,58,"52T",1,2,51,"39",0,0
"Jalen Richard","RB","OAK",3,"09/24","WAS",0,"L","10-27",1,0,2,4,"11",0,1,4,"4",0,0
"Jalen Richard","RB","OAK",4,"10/01","DEN",0,"L","10-16",1,0,2,7,"7",0,1,20,"20",0,0
"Jalen Richard","RB","OAK",5,"10/08","BAL",1,"L","17-30",1,0,9,37,"14",0,0,0,"0",0,0
"Jalen Richard","RB","OAK",6,"10/15","LAC",1,"L","16-17",1,0,2,-1,"2",0,3,27,"11",0,0
"Jalen Richard","RB","OAK",7,"10/19","KC",1,"W","31-30",1,0,9,31,"10",0,4,45,"17",0,0
"Jalen Richard","RB","OAK",8,"10/29","BUF",0,"L","14-34",1,1,5,21,"14",0,5,35,"15",0,1
"Jalen Richard","RB","OAK",9,"11/05","MIA",0,"W","27-24",1,0,5,14,"5",0,0,0,"0",0,0
"Jalen Richard","RB","OAK",11,"11/19","NE",1,"L","8-33",1,0,4,19,"7",0,2,9,"5",0,0
"Jalen Richard","RB","OAK",12,"11/26","DEN",1,"W","21-14",1,0,2,17,"9",0,2,13,"7",1,0
"Jalen Richard","RB","OAK",13,"12/03","NYG",1,"W","24-17",1,0,1,4,"4",0,1,5,"5",0,0
"Jalen Richard","RB","OAK",14,"12/10","KC",0,"L","15-26",1,0,0,0,"0",0,0,0,"0",0,0
"Jalen Richard","RB","OAK",15,"12/17","DAL",1,"L","17-20",1,0,0,0,"0",0,2,21,"11",0,0
"Jalen Richard","RB","OAK",16,"12/25","PHI",0,"L","10-19",1,0,4,42,"34",0,2,14,"23",0,2
"Jalen Richard","RB","OAK",17,"12/31","LAC",0,"L","10-30",1,0,0,0,"0",0,1,6,"6",0,0
"Ty Montgomery","RB","GB",1,"09/10","SEA",1,"W","17-9",1,1,19,54,"8",1,4,39,"20",0,0
"Ty Montgomery","RB","GB",2,"09/17","ATL",0,"L","23-34",1,1,10,35,"7",1,6,75,"23",1,0
"Ty Montgomery","RB","GB",3,"09/24","CIN",1,"W","27-24",1,1,12,35,"8",0,8,15,"5",0,0
"Ty Montgomery","RB","GB",4,"09/28","CHI",1,"W","35-14",1,1,5,28,"11",0,0,0,"0",0,0
"Ty Montgomery","RB","GB",6,"10/15","MIN",0,"L","10-23",1,1,10,28,"7",0,1,3,"3",0,0
"Ty Montgomery","RB","GB",7,"10/22","NO",1,"L","17-26",1,0,4,6,"5",0,1,9,"9",0,0
"Ty Montgomery","RB","GB",9,"11/06","DET",1,"L","17-30",1,0,5,33,"9",0,1,18,"18",0,0
"Ty Montgomery","RB","GB",10,"11/12","CHI",0,"W","23-16",1,0,6,54,"37T",1,2,14,"7",0,0
"Rex Burkhead","RB","NE",1,"09/07","KC",1,"L","27-42",1,1,3,15,"14",0,1,8,"8",0,0
"Rex Burkhead","RB","NE",2,"09/17","NO",0,"W","36-20",1,1,2,3,"2",0,3,41,"19T",1,0
"Rex Burkhead","RB","NE",7,"10/22","ATL",1,"W","23-7",1,0,6,31,"9",0,1,11,"11",0,0
"Rex Burkhead","RB","NE",8,"10/29","LAC",1,"W","21-13",1,0,4,15,"7",0,7,68,"14",0,0
"Rex Burkhead","RB","NE",10,"11/12","DEN",0,"W","41-16",1,0,10,36,"8",0,3,27,"14T",1,0
"Rex Burkhead","RB","NE",11,"11/19","OAK",0,"W","33-8",1,0,5,16,"4",0,4,21,"10",0,0
"Rex Burkhead","RB","NE",12,"11/26","MIA",1,"W","35-17",1,0,13,50,"22",1,2,3,"2",1,0
"Rex Burkhead","RB","NE",13,"12/03","BUF",0,"W","23-3",1,0,12,78,"31",2,3,25,"11",0,0
"Rex Burkhead","RB","NE",14,"12/11","MIA",0,"L","20-27",1,1,5,8,"3T",1,5,45,"23",0,0
"Rex Burkhead","RB","NE",15,"12/17","PIT",0,"W","27-24",1,0,4,12,"6",1,1,5,"5",0,0
"Alfred Blue","RB","HOU",4,"10/01","TEN",1,"W","57-14",1,0,4,12,"8",0,0,0,"0",0,0
"Alfred Blue","RB","HOU",5,"10/08","KC",1,"L","34-42",1,0,0,0,"0",0,0,0,"0",0,0
"Alfred Blue","RB","HOU",6,"10/15","CLE",1,"W","33-17",1,0,0,0,"0",0,0,0,"0",0,0
"Alfred Blue","RB","HOU",8,"10/29","SEA",0,"L","38-41",1,0,5,21,"7",0,0,0,"0",0,0
"Alfred Blue","RB","HOU",9,"11/05","IND",1,"L","14-20",1,0,0,0,"0",0,0,0,"0",0,0
"Alfred Blue","RB","HOU",10,"11/12","LA",0,"L","7-33",1,0,4,10,"7",0,0,0,"0",0,0
"Alfred Blue","RB","HOU",12,"11/27","BAL",0,"L","16-23",1,0,8,15,"6",0,2,11,"14",0,0
"Alfred Blue","RB","HOU",13,"12/03","TEN",0,"L","13-24",1,0,4,2,"3",0,1,7,"7",0,0
"Alfred Blue","RB","HOU",15,"12/17","JAX",0,"L","7-45",1,0,12,55,"7",0,0,0,"0",0,0
"Alfred Blue","RB","HOU",16,"12/25","PIT",1,"L","6-34",1,0,16,108,"48",0,0,0,"0",0,0
"Alfred Blue","RB","HOU",17,"12/31","IND",0,"L","13-22",1,0,18,39,"8",1,4,36,"12",0,0
"Austin Ekeler","RB","LAC",1,"09/11","DEN",0,"L","21-24",1,0,0,0,"0",0,2,18,"11",0,0
"Austin Ekeler","RB","LAC",2,"09/17","MIA",1,"L","17-19",1,0,0,0,"0",0,0,0,"0",0,0
"Austin Ekeler","RB","LAC",3,"09/24","KC",1,"L","10-24",1,0,0,0,"0",0,1,6,"6",0,0
"Austin Ekeler","RB","LAC",4,"10/01","PHI",1,"L","24-26",1,0,1,35,"35T",1,2,23,"12",0,0
"Austin Ekeler","RB","LAC",5,"10/08","NYG",0,"W","27-22",1,0,4,0,"2",0,3,28,"14",0,0
"Austin Ekeler","RB","LAC",6,"10/15","OAK",0,"W","17-16",1,0,1,1,"1",0,1,8,"8",0,0
"Austin Ekeler","RB","LAC",7,"10/22","DEN",1,"W","21-0",1,0,7,38,"11",0,4,6,"3",1,0
"Austin Ekeler","RB","LAC",8,"10/29","NE",0,"L","13-21",1,0,2,8,"5",0,1,13,"13",0,0
"Austin Ekeler","RB","LAC",10,"11/12","JAX",0,"L","17-20",1,0,10,42,"11",0,5,77,"28T",2,1
"Austin Ekeler","RB","LAC",11,"11/19","BUF",1,"W","54-24",1,0,6,40,"21T",1,2,18,"11",0,0
"Austin Ekeler","RB","LAC",12,"11/23","DAL",0,"W","28-6",1,0,6,15,"7",0,3,55,"38",0,0
"Austin Ekeler","RB","LAC",13,"12/03","CLE",1,"W","19-10",1,0,4,19,"9",0,2,21,"16",0,0
"Austin Ekeler","RB","LAC",14,"12/10","WAS",1,"W","30-13",1,0,4,49,"33",0,0,0,"0",0,0
